MG_Glut,K_Glut,DTT,Experiments,Tubes
8.666666666666666,210.26666666666665,1.2666666666666666,10,['A1']
4.0,140.0,1.2666666666666666,10,['A2']
8.666666666666666,69.73333333333332,1.2666666666666666,10,['A3']
4.0,173.33333333333331,1.5999999999999999,10,['A4']
4.0,106.66666666666666,1.5999999999999999,10,['A5']
13.333333333333332,106.66666666666666,1.5999999999999999,10,['A6']
8.666666666666666,140.0,1.9733333333333332,10,['A7']
