MG_Glut,K_Glut,DTT,Experiments,Tubes
4.0,140.0,1.2666666666666666,10,['A1']
8.666666666666666,140.0,1.2666666666666666,40,"['A2', 'A3', 'A4', 'A5']"
13.333333333333332,106.66666666666666,1.5999999999999999,10,['A6']
13.333333333333332,173.33333333333331,1.5999999999999999,10,['A7']
