Arabinose,IPTG,Experiments,Tubes
34.666666666666664,1.4,4,['A1']
34.666666666666664,0.13333333333333333,1,['A2']
34.666666666666664,2.986666666666667,1,['A3']
0.013333333333333332,2.6666666666666665,1,['A4']
69.33333333333333,2.6666666666666665,1,['A5']
0.013333333333333332,0.13333333333333333,1,['A6']
69.33333333333333,0.13333333333333333,1,['A7']
0.013333333333333332,1.4,1,['A8']
78.0,1.4,1,['A9']
