MG_Glut,K_Glut,DTT,Experiments,Tubes
6.0,126.66666666666666,3.0,10,['A1']
10.666666666666666,200.0,5.333333333333333,5,['A2']
1.3333333333333333,200.0,5.333333333333333,5,['A3']
1.3333333333333333,126.66666666666666,3.0,5,['A4']
10.666666666666666,200.0,0.6666666666666666,5,['A5']
6.0,126.66666666666666,5.333333333333333,5,['A6']
1.3333333333333333,200.0,0.6666666666666666,5,['A7']
6.0,126.66666666666666,0.6666666666666666,5,['A8']
