MG_Glut,K_Glut,DTT,Experiments,Tubes
6.0,126.66666666666666,3.0,10,['A1']
6.0,200.0,3.0,5,['A2']
1.3333333333333333,53.33333333333333,0.6666666666666666,5,['A3']
10.666666666666666,53.33333333333333,0.6666666666666666,5,['A4']
1.3333333333333333,53.33333333333333,5.333333333333333,5,['A5']
6.0,53.33333333333333,3.0,5,['A6']
10.666666666666666,126.66666666666666,3.0,5,['A7']
10.666666666666666,53.33333333333333,5.333333333333333,5,['A8']
